age,job,marital,education,default,housing,loan,duration,voicemail,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
28,student,single,professional.course,no,no,no,168,no,1.4,94.465,-41.8,4.959,5228.1,no
36,admin.,divorced,high.school,no,no,yes,263,yes,1.4,93.444,-36.1,4.964,5228.1,no
28,blue-collar,married,basic.4y,no,no,no,149,yes,1.4,94.465,-41.8,4.961,5228.1,no
49,housemaid,married,basic.4y,unknown,no,yes,801,no,1.1,93.994,-36.4,4.858,5191,yes
25,blue-collar,married,high.school,no,no,no,217,yes,1.1,93.994,-36.4,4.857,5191,no
43,management,married,unknown,no,no,yes,86,yes,1.4,93.918,-42.7,4.96,5228.1,no
36,housemaid,married,basic.6y,no,yes,no,60,no,1.1,93.994,-36.4,4.864,5191,no
34,technician,divorced,unknown,no,yes,no,420,yes,1.4,93.918,-42.7,4.968,5228.1,no
34,admin.,married,university.degree,no,no,no,145,yes,1.4,93.918,-42.7,4.962,5228.1,no
56,management,divorced,university.degree,no,no,no,252,no,1.4,94.465,-41.8,4.865,5228.1,no
34,management,married,university.degree,no,yes,no,96,yes,-0.1,93.2,-42,4.12,5195.8,no
28,blue-collar,married,basic.6y,unknown,yes,no,273,yes,1.4,94.465,-41.8,4.96,5228.1,no
52,technician,married,university.degree,unknown,no,no,10,yes,1.4,94.465,-41.8,4.959,5228.1,no
38,admin.,married,high.school,no,unknown,unknown,309,yes,-0.1,93.2,-42,4.076,5195.8,no
32,admin.,single,university.degree,no,no,no,24,yes,-1.8,92.893,-46.2,1.25,5099.1,no
55,admin.,married,university.degree,unknown,no,no,96,yes,1.4,93.444,-36.1,4.964,5228.1,no
33,technician,married,professional.course,no,no,no,189,yes,-2.9,92.963,-40.8,1.262,5076.2,no
33,blue-collar,divorced,basic.6y,unknown,yes,no,365,yes,1.1,93.994,-36.4,4.855,5191,no
48,blue-collar,married,basic.4y,no,no,no,63,no,1.4,94.465,-41.8,4.959,5228.1,no
36,management,married,university.degree,no,yes,yes,90,no,1.4,93.918,-42.7,4.962,5228.1,no
33,admin.,married,basic.9y,no,no,no,198,no,1.1,93.994,-36.4,4.857,5191,no
40,blue-collar,married,basic.9y,no,no,no,231,no,1.4,94.465,-41.8,4.959,5228.1,no
29,management,married,university.degree,no,no,no,83,yes,-0.1,93.2,-42,4.021,5195.8,no
55,management,married,university.degree,no,yes,no,52,yes,1.4,93.444,-36.1,4.964,5228.1,no
53,admin.,married,professional.course,no,yes,no,233,yes,1.1,93.994,-36.4,4.857,5191,no
28,blue-collar,single,basic.9y,no,no,no,156,yes,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,single,basic.4y,unknown,no,no,130,yes,1.1,93.994,-36.4,4.864,5191,no
38,technician,married,university.degree,no,yes,yes,150,yes,1.4,93.918,-42.7,4.963,5228.1,no
32,admin.,single,university.degree,no,no,no,79,no,1.4,93.918,-42.7,4.962,5228.1,no
55,technician,married,professional.course,no,no,no,113,no,1.1,93.994,-36.4,4.857,5191,no
40,technician,single,high.school,no,no,no,151,no,1.1,93.994,-36.4,4.856,5191,no
33,services,married,high.school,no,yes,yes,69,yes,-0.1,93.2,-42,4.12,5195.8,no
33,admin.,married,university.degree,no,no,no,384,yes,1.4,93.918,-42.7,4.957,5228.1,no
48,blue-collar,married,basic.4y,no,yes,no,477,no,-1.8,92.893,-46.2,1.334,5099.1,no
57,services,married,high.school,no,yes,no,113,yes,-1.8,93.075,-47.1,1.405,5099.1,no
46,services,married,university.degree,no,no,no,246,yes,1.4,93.444,-36.1,4.966,5228.1,no
52,technician,married,professional.course,no,yes,no,495,yes,-3.4,92.649,-30.1,0.714,5017.5,yes
32,services,single,high.school,no,yes,yes,253,yes,-2.9,92.201,-31.4,0.884,5076.2,yes
27,admin.,single,university.degree,no,no,no,96,unknown,-2.9,92.963,-40.8,1.268,5076.2,no
41,admin.,married,university.degree,no,no,no,463,no,-1.8,93.075,-47.1,1.453,5099.1,yes
38,technician,divorced,professional.course,no,yes,no,130,yes,1.4,93.444,-36.1,4.966,5228.1,no
31,admin.,single,university.degree,no,yes,no,237,yes,1.4,94.465,-41.8,4.866,5228.1,no
33,admin.,single,university.degree,no,yes,no,320,no,-1.8,92.893,-46.2,1.327,5099.1,no
27,services,married,professional.course,no,no,no,395,no,1.1,93.994,-36.4,4.857,5191,no
43,blue-collar,married,basic.9y,no,yes,no,83,yes,-1.8,92.893,-46.2,1.327,5099.1,no
36,admin.,married,high.school,no,no,no,91,yes,1.4,93.444,-36.1,4.963,5228.1,no
38,technician,married,university.degree,no,yes,no,814,no,-1.8,92.893,-46.2,1.334,5099.1,no
50,entrepreneur,married,basic.9y,no,no,no,59,no,-0.1,93.2,-42,4.153,5195.8,no
54,technician,married,university.degree,no,yes,no,464,yes,1.1,93.994,-36.4,4.856,5191,no
72,retired,divorced,basic.4y,no,no,no,152,no,-2.9,92.201,-31.4,0.861,5076.2,no
48,admin.,divorced,basic.4y,no,yes,no,227,no,-1.8,92.893,-46.2,1.299,5099.1,no
54,entrepreneur,married,university.degree,unknown,no,no,100,no,1.4,94.465,-41.8,4.96,5228.1,no
31,management,married,university.degree,no,no,yes,166,yes,1.4,93.444,-36.1,4.963,5228.1,no
50,self-employed,married,basic.9y,no,yes,yes,673,yes,-1.8,92.893,-46.2,1.354,5099.1,yes
40,blue-collar,married,basic.9y,no,yes,no,154,yes,1.4,94.465,-41.8,4.865,5228.1,no
29,services,single,high.school,no,yes,no,171,yes,-0.1,93.2,-42,4.021,5195.8,no
68,retired,married,basic.4y,no,no,no,201,yes,-3.4,92.379,-29.8,0.788,5017.5,no
47,admin.,single,university.degree,no,no,no,108,no,1.4,93.918,-42.7,4.961,5228.1,no
30,services,single,high.school,no,no,no,66,yes,1.1,93.994,-36.4,4.855,5191,no
34,admin.,married,university.degree,no,no,no,198,no,1.4,93.918,-42.7,4.957,5228.1,no
52,technician,married,high.school,unknown,no,no,68,yes,1.1,93.994,-36.4,4.858,5191,no
30,admin.,married,university.degree,unknown,yes,no,157,yes,-0.1,93.2,-42,4.076,5195.8,no
37,admin.,single,university.degree,no,no,no,89,yes,1.4,93.444,-36.1,4.966,5228.1,no
32,admin.,married,university.degree,no,yes,yes,384,yes,-2.9,92.963,-40.8,1.262,5076.2,yes
43,blue-collar,married,basic.6y,no,no,no,36,yes,-1.8,92.893,-46.2,1.313,5099.1,no
31,admin.,married,high.school,no,no,no,350,no,1.1,93.994,-36.4,4.857,5191,no
29,technician,single,unknown,no,yes,yes,326,yes,-2.9,92.469,-33.6,0.996,5076.2,no
34,admin.,single,high.school,no,yes,no,122,yes,1.4,94.465,-41.8,4.967,5228.1,no
47,self-employed,married,university.degree,no,yes,no,146,no,1.4,93.444,-36.1,4.965,5228.1,no
38,technician,divorced,professional.course,no,no,no,7,no,1.4,93.444,-36.1,4.962,5228.1,no
42,technician,married,professional.course,no,yes,no,154,yes,1.4,93.918,-42.7,4.962,5228.1,no
33,services,married,professional.course,no,yes,yes,630,no,1.4,93.918,-42.7,4.968,5228.1,yes
55,management,single,basic.4y,no,yes,no,89,no,1.4,94.465,-41.8,4.962,5228.1,no
46,services,married,high.school,no,no,no,124,yes,-1.8,93.075,-47.1,1.405,5099.1,no
50,blue-collar,married,basic.4y,unknown,yes,no,152,no,1.1,93.994,-36.4,4.857,5191,no
34,blue-collar,married,basic.6y,no,yes,yes,549,no,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,married,basic.9y,no,no,no,52,no,-1.8,92.893,-46.2,1.344,5099.1,no
26,blue-collar,single,high.school,no,no,no,201,yes,-3.4,92.649,-30.1,0.714,5017.5,no
34,blue-collar,married,basic.4y,no,no,no,252,yes,1.4,93.918,-42.7,4.962,5228.1,no
30,technician,divorced,high.school,no,yes,yes,131,no,1.4,94.465,-41.8,4.961,5228.1,no
27,technician,single,professional.course,no,no,no,234,yes,1.4,93.918,-42.7,4.958,5228.1,no
38,technician,married,professional.course,no,yes,no,119,no,1.4,93.444,-36.1,4.963,5228.1,no
45,technician,married,university.degree,no,yes,no,240,yes,1.1,93.994,-36.4,4.857,5191,no
50,management,married,university.degree,no,yes,no,281,no,1.1,93.994,-36.4,4.856,5191,no
31,housemaid,married,basic.4y,no,no,no,172,yes,1.4,93.444,-36.1,4.966,5228.1,no
29,admin.,single,university.degree,no,yes,no,73,yes,1.4,93.918,-42.7,4.957,5228.1,no
41,blue-collar,married,basic.6y,unknown,yes,no,160,no,1.1,93.994,-36.4,4.859,5191,no
45,technician,married,university.degree,unknown,yes,no,122,no,1.1,93.994,-36.4,4.856,5191,no
32,management,divorced,university.degree,no,yes,yes,160,no,-1.8,92.893,-46.2,1.344,5099.1,no
38,admin.,married,basic.6y,no,no,yes,204,no,-0.1,93.2,-42,4.191,5195.8,no
52,entrepreneur,married,basic.9y,no,unknown,unknown,147,yes,-0.1,93.2,-42,4.191,5195.8,no
37,services,married,high.school,no,yes,no,200,yes,-2.9,92.963,-40.8,1.26,5076.2,no
33,technician,single,high.school,no,no,no,124,no,-1.8,93.075,-47.1,1.405,5099.1,no
57,technician,married,high.school,no,no,yes,161,yes,-1.8,92.893,-46.2,1.299,5099.1,no
33,services,single,high.school,no,no,no,702,no,1.1,93.994,-36.4,4.857,5191,no
41,blue-collar,married,basic.9y,no,no,yes,327,yes,1.4,94.465,-41.8,4.866,5228.1,no
31,services,single,university.degree,no,yes,no,163,yes,-1.8,92.893,-46.2,1.266,5099.1,no
49,blue-collar,married,professional.course,unknown,no,no,144,no,1.1,93.994,-36.4,4.857,5191,no
35,technician,married,professional.course,no,yes,no,16,yes,-1.8,92.893,-46.2,1.266,5099.1,no
55,housemaid,married,basic.4y,no,yes,no,14,no,1.1,93.994,-36.4,4.855,5191,no
42,retired,divorced,illiterate,no,no,no,146,yes,-2.9,92.201,-31.4,0.834,5076.2,no
29,entrepreneur,single,university.degree,no,no,no,758,unknown,-1.8,93.075,-47.1,1.405,5099.1,no
51,admin.,married,basic.6y,unknown,yes,no,531,no,1.1,93.994,-36.4,4.857,5191,no
35,admin.,single,university.degree,no,yes,no,77,yes,1.4,93.918,-42.7,4.962,5228.1,no
45,entrepreneur,married,high.school,no,no,no,623,yes,-0.1,93.2,-42,4.191,5195.8,no
41,admin.,married,university.degree,no,no,no,12,no,1.4,93.444,-36.1,4.962,5228.1,no
44,technician,divorced,professional.course,no,yes,no,121,no,1.4,93.918,-42.7,4.961,5228.1,no
66,unknown,married,basic.4y,no,yes,yes,110,no,-1.8,92.893,-46.2,1.27,5099.1,no
39,admin.,married,university.degree,no,unknown,unknown,198,no,-1.8,93.075,-47.1,1.405,5099.1,no
47,technician,married,professional.course,no,yes,no,170,no,1.1,93.994,-36.4,4.857,5191,no
42,admin.,married,university.degree,no,no,no,273,yes,1.4,93.444,-36.1,4.964,5228.1,no
25,student,single,university.degree,no,no,no,184,yes,-2.9,92.201,-31.4,0.851,5076.2,yes
58,technician,married,university.degree,unknown,yes,no,160,no,-2.9,92.469,-33.6,1.072,5076.2,no
71,housemaid,married,basic.4y,no,yes,no,193,yes,-3.4,92.649,-30.1,0.715,5017.5,yes
48,admin.,single,professional.course,no,yes,no,530,yes,-0.1,93.2,-42,4.12,5195.8,no
30,unemployed,married,professional.course,no,yes,no,194,no,-2.9,92.963,-40.8,1.262,5076.2,no
24,technician,single,professional.course,no,yes,no,200,yes,-1.8,93.075,-47.1,1.405,5099.1,no
27,admin.,single,university.degree,no,yes,no,156,yes,-1.8,93.075,-47.1,1.405,5099.1,yes
45,admin.,divorced,high.school,no,yes,no,980,no,-0.1,93.2,-42,4.021,5195.8,yes
29,unemployed,married,basic.4y,no,no,no,805,yes,-3,92.713,-33,0.714,5023.5,yes
26,student,single,professional.course,no,yes,no,176,yes,-2.9,92.201,-31.4,0.883,5076.2,yes
36,blue-collar,married,basic.6y,unknown,no,no,378,yes,1.1,93.994,-36.4,4.857,5191,no
54,blue-collar,married,basic.6y,unknown,no,no,300,yes,-0.1,93.2,-42,4.12,5195.8,no
54,unemployed,married,high.school,no,yes,no,346,yes,-3,92.713,-33,0.721,5023.5,yes
42,admin.,married,basic.6y,no,yes,no,300,yes,1.4,94.465,-41.8,4.962,5228.1,no
49,services,married,basic.6y,no,no,yes,383,yes,-1.8,93.075,-47.1,1.479,5099.1,no
28,technician,single,professional.course,no,yes,no,1195,yes,1.4,94.465,-41.8,4.962,5228.1,no
52,technician,married,basic.9y,no,yes,no,208,no,1.1,93.994,-36.4,4.86,5191,no
26,admin.,single,university.degree,no,yes,no,400,no,-1.8,92.893,-46.2,1.266,5099.1,no
54,management,married,basic.6y,no,yes,no,616,no,-0.1,93.2,-42,4.12,5195.8,no
58,retired,married,basic.4y,no,no,no,81,no,1.4,93.918,-42.7,4.961,5228.1,no
28,blue-collar,married,basic.9y,no,no,yes,478,yes,1.1,93.994,-36.4,4.857,5191,no
32,technician,single,professional.course,no,yes,no,107,yes,-2.9,92.201,-31.4,0.881,5076.2,no
48,technician,married,university.degree,unknown,yes,no,409,yes,1.4,93.444,-36.1,4.968,5228.1,no
28,admin.,single,high.school,no,no,no,491,yes,-2.9,92.963,-40.8,1.26,5076.2,yes
37,admin.,married,university.degree,no,yes,no,145,yes,-2.9,92.963,-40.8,1.268,5076.2,no
31,admin.,single,professional.course,no,no,no,173,yes,1.4,93.918,-42.7,4.962,5228.1,no
41,blue-collar,married,unknown,unknown,yes,no,50,no,-1.8,93.075,-47.1,1.405,5099.1,no
52,services,married,basic.9y,unknown,no,no,80,no,1.1,93.994,-36.4,4.86,5191,no
35,technician,divorced,professional.course,no,no,yes,102,no,1.1,93.994,-36.4,4.855,5191,no
40,services,single,high.school,no,no,no,275,yes,-1.8,93.075,-47.1,1.466,5099.1,no
32,technician,married,university.degree,no,yes,no,562,yes,1.4,94.465,-41.8,4.967,5228.1,no
24,services,single,high.school,no,no,yes,91,no,-1.8,92.893,-46.2,1.266,5099.1,no
39,management,married,university.degree,no,yes,no,291,yes,-1.1,94.199,-37.5,0.884,4963.6,yes
73,retired,married,basic.4y,no,yes,no,209,yes,-1.8,93.369,-34.8,0.646,5008.7,no
28,technician,married,professional.course,no,no,no,261,yes,1.4,93.918,-42.7,4.961,5228.1,no
29,management,single,university.degree,no,no,yes,264,yes,1.4,93.444,-36.1,4.963,5228.1,no
43,blue-collar,married,basic.4y,no,yes,no,128,unknown,-1.8,92.893,-46.2,1.244,5099.1,no
31,technician,single,professional.course,no,yes,no,207,no,-0.1,93.2,-42,4.076,5195.8,no
41,admin.,married,university.degree,unknown,yes,no,121,yes,-1.8,92.893,-46.2,1.244,5099.1,no
61,retired,divorced,university.degree,no,yes,no,118,yes,-1.8,93.075,-47.1,1.384,5099.1,no
30,blue-collar,married,basic.9y,no,no,yes,173,no,1.4,93.918,-42.7,4.962,5228.1,no
50,management,single,university.degree,no,yes,no,600,no,-0.1,93.2,-42,4.153,5195.8,no
30,management,single,university.degree,no,no,no,244,yes,-1.8,93.075,-47.1,1.415,5099.1,no
43,blue-collar,married,basic.6y,no,yes,no,458,yes,-2.9,92.963,-40.8,1.281,5076.2,yes
32,student,married,high.school,no,yes,no,87,no,-3,92.713,-33,0.715,5023.5,no
47,blue-collar,divorced,basic.9y,no,yes,no,504,no,1.4,93.918,-42.7,4.958,5228.1,no
43,admin.,married,university.degree,no,no,yes,161,yes,-2.9,92.201,-31.4,0.838,5076.2,no
34,technician,married,university.degree,no,yes,no,309,no,-1.8,92.893,-46.2,1.327,5099.1,no
52,admin.,married,university.degree,no,no,yes,171,no,1.4,93.918,-42.7,4.962,5228.1,no
30,blue-collar,single,basic.9y,no,yes,yes,163,no,1.1,93.994,-36.4,4.857,5191,no
35,admin.,married,basic.9y,no,no,no,259,yes,1.1,93.994,-36.4,4.857,5191,no
39,admin.,married,university.degree,no,yes,no,175,yes,-1.8,92.893,-46.2,1.25,5099.1,no
30,admin.,single,university.degree,no,yes,no,608,yes,1.4,93.918,-42.7,4.961,5228.1,no
47,blue-collar,married,basic.4y,no,no,no,202,yes,-0.1,93.2,-42,4.12,5195.8,no
44,services,single,high.school,no,yes,no,116,yes,-0.1,93.2,-42,4.12,5195.8,no
33,admin.,single,university.degree,no,yes,no,233,no,-3.4,92.431,-26.9,0.739,5017.5,yes
43,unemployed,married,university.degree,unknown,no,no,456,yes,1.1,93.994,-36.4,4.86,5191,no
39,services,divorced,high.school,no,no,no,151,no,1.4,93.918,-42.7,4.962,5228.1,no
42,admin.,single,high.school,no,no,yes,295,yes,1.4,93.918,-42.7,4.962,5228.1,no
55,admin.,married,high.school,unknown,yes,no,139,yes,-1.8,92.893,-46.2,1.291,5099.1,no
56,services,married,high.school,no,no,yes,87,yes,1.4,93.918,-42.7,4.962,5228.1,no
66,retired,married,high.school,no,unknown,unknown,881,yes,-1.8,93.369,-34.8,0.646,5008.7,yes
30,services,single,high.school,no,yes,yes,178,yes,-1.8,92.893,-46.2,1.299,5099.1,no
34,admin.,married,university.degree,no,yes,no,37,no,1.1,93.994,-36.4,4.859,5191,no
38,technician,single,high.school,no,yes,yes,97,yes,1.4,93.444,-36.1,4.965,5228.1,no
39,blue-collar,married,basic.6y,no,yes,yes,195,yes,-1.8,92.893,-46.2,1.327,5099.1,no
27,technician,single,high.school,no,no,no,445,no,1.4,93.918,-42.7,4.962,5228.1,no
27,admin.,single,high.school,no,no,no,314,no,-1.8,93.075,-47.1,1.41,5099.1,no
35,blue-collar,married,high.school,unknown,yes,no,19,yes,-1.8,93.075,-47.1,1.405,5099.1,no
35,technician,married,professional.course,no,no,no,103,no,1.1,93.994,-36.4,4.856,5191,no
53,retired,married,high.school,no,yes,no,711,no,-0.1,93.2,-42,4.021,5195.8,no
37,management,married,university.degree,no,no,no,658,yes,-0.1,93.2,-42,4.153,5195.8,no
33,unknown,married,unknown,unknown,yes,no,247,no,1.4,94.465,-41.8,4.958,5228.1,no
54,management,divorced,university.degree,no,yes,yes,265,no,-1.8,92.893,-46.2,1.334,5099.1,no
39,services,married,basic.9y,no,yes,no,219,no,-0.1,93.2,-42,4.153,5195.8,no
45,blue-collar,married,basic.4y,unknown,yes,no,528,yes,1.4,93.444,-36.1,4.963,5228.1,no
33,admin.,married,university.degree,unknown,yes,yes,94,yes,1.4,93.444,-36.1,4.963,5228.1,no
36,self-employed,single,university.degree,no,yes,no,200,no,-0.1,93.2,-42,4.191,5195.8,no
27,student,married,high.school,no,yes,no,54,yes,-1.8,93.876,-40,0.672,5008.7,no
42,admin.,single,university.degree,unknown,yes,yes,115,no,1.4,93.918,-42.7,4.957,5228.1,no
38,management,married,university.degree,no,no,no,157,yes,1.4,93.444,-36.1,4.965,5228.1,no
44,admin.,married,university.degree,no,yes,no,25,no,1.4,94.465,-41.8,4.864,5228.1,no
23,student,single,high.school,no,no,no,361,yes,-1.8,92.893,-46.2,1.27,5099.1,no
50,blue-collar,divorced,high.school,unknown,no,yes,200,yes,1.1,93.994,-36.4,4.857,5191,no
54,technician,married,high.school,unknown,yes,yes,193,no,1.4,93.918,-42.7,4.962,5228.1,no
38,technician,divorced,professional.course,no,no,no,128,no,1.4,94.465,-41.8,4.958,5228.1,no
33,blue-collar,married,basic.9y,no,unknown,unknown,141,no,1.1,93.994,-36.4,4.856,5191,no
31,services,married,basic.9y,no,yes,no,277,no,-2.9,92.963,-40.8,1.266,5076.2,no
44,admin.,married,high.school,unknown,no,no,93,yes,1.4,93.444,-36.1,4.963,5228.1,no
26,admin.,single,high.school,no,yes,yes,668,yes,1.4,93.918,-42.7,4.962,5228.1,no
35,admin.,married,university.degree,no,yes,no,7,no,-1.1,94.199,-37.5,0.876,4963.6,no
31,services,divorced,high.school,no,yes,no,522,yes,1.4,93.918,-42.7,4.96,5228.1,no
56,admin.,married,unknown,no,yes,no,476,no,1.4,93.444,-36.1,4.965,5228.1,no
37,technician,divorced,professional.course,no,unknown,unknown,417,yes,1.4,93.444,-36.1,4.965,5228.1,no
57,technician,married,professional.course,no,yes,no,483,yes,1.1,93.994,-36.4,4.858,5191,yes
46,housemaid,married,basic.4y,no,no,no,336,no,1.1,93.994,-36.4,4.858,5191,no
49,admin.,married,basic.9y,unknown,no,yes,86,yes,1.4,93.444,-36.1,4.968,5228.1,no
74,retired,married,university.degree,no,yes,yes,232,no,-2.9,92.201,-31.4,0.854,5076.2,yes
31,blue-collar,single,basic.9y,unknown,no,yes,70,yes,1.4,93.918,-42.7,4.962,5228.1,no
38,technician,single,professional.course,unknown,yes,no,111,unknown,1.4,94.465,-41.8,4.967,5228.1,no
37,entrepreneur,married,university.degree,unknown,yes,no,1012,no,-0.1,93.2,-42,4.191,5195.8,no
56,admin.,married,basic.9y,no,no,yes,225,yes,-1.8,92.893,-46.2,1.327,5099.1,no
35,entrepreneur,single,university.degree,no,no,no,120,yes,1.4,93.918,-42.7,4.96,5228.1,no
46,admin.,married,high.school,unknown,no,no,49,no,1.4,93.444,-36.1,4.966,5228.1,no
30,blue-collar,married,basic.9y,no,no,no,348,no,1.4,94.465,-41.8,4.961,5228.1,no
40,blue-collar,single,basic.9y,no,unknown,unknown,245,no,-0.1,93.2,-42,4.12,5195.8,no
54,management,single,basic.9y,no,yes,no,224,no,1.1,93.994,-36.4,4.857,5191,no
32,blue-collar,married,basic.9y,no,no,no,296,no,-0.1,93.2,-42,4.153,5195.8,no
34,self-employed,single,university.degree,no,no,no,340,yes,-1.8,92.893,-46.2,1.281,5099.1,no
35,admin.,married,university.degree,no,yes,no,86,yes,-3.4,92.431,-26.9,0.74,5017.5,no
38,blue-collar,married,basic.4y,unknown,no,no,95,no,1.4,94.465,-41.8,4.959,5228.1,no
42,technician,divorced,high.school,no,yes,no,228,yes,-1.8,92.893,-46.2,1.281,5099.1,no
49,management,divorced,basic.6y,no,no,no,88,yes,-0.1,93.2,-42,4.076,5195.8,no
27,student,single,high.school,no,no,yes,537,no,-2.9,92.469,-33.6,1.029,5076.2,no
52,services,married,high.school,no,no,yes,38,yes,-1.8,92.893,-46.2,1.313,5099.1,no
54,retired,married,university.degree,unknown,no,no,26,yes,1.4,94.465,-41.8,4.961,5228.1,no
59,technician,married,professional.course,no,no,no,464,no,1.4,93.918,-42.7,4.962,5228.1,no
48,blue-collar,married,basic.9y,unknown,no,no,506,yes,-1.8,92.893,-46.2,1.266,5099.1,no
47,technician,married,professional.course,no,no,no,66,yes,1.4,93.918,-42.7,4.96,5228.1,no
27,services,married,university.degree,no,no,no,223,yes,-1.8,92.893,-46.2,1.266,5099.1,no
41,blue-collar,married,basic.6y,no,yes,yes,608,yes,-1.8,93.075,-47.1,1.423,5099.1,no
47,blue-collar,married,basic.4y,no,unknown,unknown,175,yes,1.4,93.918,-42.7,4.968,5228.1,no
36,services,married,high.school,no,no,yes,1590,yes,1.1,93.994,-36.4,4.857,5191,no
40,admin.,single,university.degree,no,yes,yes,190,yes,1.1,93.994,-36.4,4.857,5191,no
57,self-employed,married,basic.4y,no,yes,no,534,yes,-1.8,93.075,-47.1,1.405,5099.1,no
31,unemployed,divorced,university.degree,no,yes,yes,104,no,1.4,93.918,-42.7,4.963,5228.1,no
65,housemaid,married,basic.4y,no,no,no,145,no,-2.9,92.963,-40.8,1.266,5076.2,no
60,technician,married,university.degree,no,yes,no,11,no,1.4,93.444,-36.1,4.965,5228.1,no
53,services,married,high.school,unknown,yes,no,381,no,1.4,94.465,-41.8,4.865,5228.1,no
81,retired,married,basic.4y,no,yes,no,621,yes,-1.1,94.601,-49.5,1.016,4963.6,yes
